benchmark,solver,score
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/int_from_list/prp-40-47.smt2,CVC4-sq-final,5.19874
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/int_from_list/prp-40-47.smt2,z3-4.8.8,24.8648
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/int_from_list/prp-40-47.smt2,Yices 2.6.2 for SMTCOMP2020,0.35083
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/int_from_list/prp-40-47.smt2,MathSAT5,20.776
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/int_from_list/prp-45-46.smt2,veriT,4800
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/int_from_list/prp-45-46.smt2,smtinterpol-2.5-671-g6d0a7c6e,11.9517
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/int_from_list/prp-45-46.smt2,CVC4-sq-final,3.50516
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/int_from_list/prp-45-46.smt2,z3-4.8.8,23.6497
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/int_from_list/prp-45-46.smt2,Yices 2.6.2 for SMTCOMP2020,0.217812
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/int_from_list/prp-45-46.smt2,MathSAT5,17.9029
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/getoption_user/prp-13-47.smt2,veriT,4800
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/getoption_user/prp-13-47.smt2,smtinterpol-2.5-671-g6d0a7c6e,22.9251
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/getoption_user/prp-13-47.smt2,CVC4-sq-final,26.488
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/getoption_user/prp-13-47.smt2,z3-4.8.8,902.024
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/getoption_user/prp-13-47.smt2,Yices 2.6.2 for SMTCOMP2020,1.50928
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/getoption_user/prp-13-47.smt2,MathSAT5,321.555
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/int_from_list/prp-52-48.smt2,veriT,4800
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/int_from_list/prp-52-48.smt2,smtinterpol-2.5-671-g6d0a7c6e,21.0649
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/int_from_list/prp-52-48.smt2,CVC4-sq-final,3.98185
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/int_from_list/prp-52-48.smt2,z3-4.8.8,33.8218
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/int_from_list/prp-52-48.smt2,Yices 2.6.2 for SMTCOMP2020,0.131023
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/int_from_list/prp-52-48.smt2,MathSAT5,20.8443
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/mygetpwnam/prp-1-47.smt2,veriT,80.4485
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/mygetpwnam/prp-1-47.smt2,smtinterpol-2.5-671-g6d0a7c6e,5.98895
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/mygetpwnam/prp-1-47.smt2,CVC4-sq-final,3.06599
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/mygetpwnam/prp-1-47.smt2,z3-4.8.8,14.9984
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/mygetpwnam/prp-1-47.smt2,Yices 2.6.2 for SMTCOMP2020,0.0789229
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/mygetpwnam/prp-1-47.smt2,MathSAT5,13.2554
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/mygetpwnam/prp-0-47.smt2,veriT,345.088
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/mygetpwnam/prp-0-47.smt2,smtinterpol-2.5-671-g6d0a7c6e,6.72914
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/mygetpwnam/prp-0-47.smt2,CVC4-sq-final,3.46234
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/mygetpwnam/prp-0-47.smt2,z3-4.8.8,18.3758
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/mygetpwnam/prp-0-47.smt2,Yices 2.6.2 for SMTCOMP2020,0.103545
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/mygetpwnam/prp-0-47.smt2,MathSAT5,13.261
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/getoption_user/prp-17-47.smt2,veriT,4800
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/getoption_user/prp-17-47.smt2,smtinterpol-2.5-671-g6d0a7c6e,65.8329
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/getoption_user/prp-17-47.smt2,CVC4-sq-final,26.6539
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/getoption_user/prp-17-47.smt2,z3-4.8.8,704.631
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/getoption_user/prp-17-47.smt2,Yices 2.6.2 for SMTCOMP2020,1.56525
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/getoption_user/prp-17-47.smt2,MathSAT5,317.872
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/mygetpwnam/prp-1-50.smt2,veriT,616.073
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/mygetpwnam/prp-1-50.smt2,smtinterpol-2.5-671-g6d0a7c6e,7.94078
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/mygetpwnam/prp-1-50.smt2,CVC4-sq-final,5.00548
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/mygetpwnam/prp-1-50.smt2,z3-4.8.8,24.5015
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/mygetpwnam/prp-1-50.smt2,Yices 2.6.2 for SMTCOMP2020,0.139302
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/mygetpwnam/prp-1-50.smt2,MathSAT5,23.1279
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/mygetpwnam/prp-0-48.smt2,veriT,443.199
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/mygetpwnam/prp-0-48.smt2,smtinterpol-2.5-671-g6d0a7c6e,5.74034
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/mygetpwnam/prp-0-48.smt2,CVC4-sq-final,3.82265
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/mygetpwnam/prp-0-48.smt2,z3-4.8.8,28.1693
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/mygetpwnam/prp-0-48.smt2,Yices 2.6.2 for SMTCOMP2020,0.108546
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/mygetpwnam/prp-0-48.smt2,MathSAT5,16.4204
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/getoption_user/prp-43-49.smt2,veriT,4800
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/getoption_user/prp-43-49.smt2,smtinterpol-2.5-671-g6d0a7c6e,49.8647
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/getoption_user/prp-43-49.smt2,CVC4-sq-final,32.4233
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/getoption_user/prp-43-49.smt2,z3-4.8.8,1030.81
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/getoption_user/prp-43-49.smt2,Yices 2.6.2 for SMTCOMP2020,3.43903
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/getoption_user/prp-43-49.smt2,MathSAT5,478.109
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/mygetpwnam/prp-0-50.smt2,veriT,623.329
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/mygetpwnam/prp-0-50.smt2,smtinterpol-2.5-671-g6d0a7c6e,9.47996
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/mygetpwnam/prp-0-50.smt2,CVC4-sq-final,4.80189
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/mygetpwnam/prp-0-50.smt2,z3-4.8.8,35.7633
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/mygetpwnam/prp-0-50.smt2,Yices 2.6.2 for SMTCOMP2020,0.136294
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/mygetpwnam/prp-0-50.smt2,MathSAT5,23.2744
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_unsat_17.smt2,veriT,4800
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_unsat_17.smt2,smtinterpol-2.5-671-g6d0a7c6e,82.195
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_unsat_17.smt2,CVC4-sq-final,0.312346
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_unsat_17.smt2,z3-4.8.8,0.0838379
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_unsat_17.smt2,Yices 2.6.2 for SMTCOMP2020,0.024595
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_unsat_17.smt2,MathSAT5,0.397353
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_sat_5.smt2,veriT,4800
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_sat_5.smt2,smtinterpol-2.5-671-g6d0a7c6e,0.314751
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_sat_5.smt2,CVC4-sq-final,0.0179279
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_sat_5.smt2,z3-4.8.8,0.0342841
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_sat_5.smt2,Yices 2.6.2 for SMTCOMP2020,0.0210439
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_sat_5.smt2,MathSAT5,0.019199
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_unsat_16.smt2,veriT,4800
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_unsat_16.smt2,smtinterpol-2.5-671-g6d0a7c6e,313.932
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_unsat_16.smt2,CVC4-sq-final,0.27309
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_unsat_16.smt2,z3-4.8.8,0.0498761
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_unsat_16.smt2,Yices 2.6.2 for SMTCOMP2020,0.0142621
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_unsat_16.smt2,MathSAT5,0.03684
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_unsat_3.smt2,veriT,4800
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_unsat_3.smt2,smtinterpol-2.5-671-g6d0a7c6e,0.305124
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_unsat_3.smt2,CVC4-sq-final,0.024004
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_unsat_3.smt2,z3-4.8.8,0.034753
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_unsat_3.smt2,Yices 2.6.2 for SMTCOMP2020,0.010335
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_unsat_3.smt2,MathSAT5,0.0185669
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_unsat_9.smt2,veriT,4800
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_unsat_9.smt2,smtinterpol-2.5-671-g6d0a7c6e,36.7123
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_unsat_9.smt2,CVC4-sq-final,0.0886551
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_unsat_9.smt2,z3-4.8.8,0.0411219
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_unsat_9.smt2,Yices 2.6.2 for SMTCOMP2020,0.0110531
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_unsat_9.smt2,MathSAT5,0.023914
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_unsat_18.smt2,veriT,4800
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_unsat_18.smt2,smtinterpol-2.5-671-g6d0a7c6e,134.257
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_unsat_18.smt2,CVC4-sq-final,0.320613
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_unsat_18.smt2,z3-4.8.8,0.082626
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_unsat_18.smt2,Yices 2.6.2 for SMTCOMP2020,0.0250949
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_unsat_18.smt2,MathSAT5,2.78114
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_unsat_5.smt2,veriT,4800
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_unsat_5.smt2,smtinterpol-2.5-671-g6d0a7c6e,1.26524
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_unsat_5.smt2,CVC4-sq-final,0.0417899
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_unsat_5.smt2,z3-4.8.8,0.0356611
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_unsat_5.smt2,Yices 2.6.2 for SMTCOMP2020,0.013504
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_unsat_5.smt2,MathSAT5,0.020899
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_unsat_10.smt2,veriT,4800
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_unsat_10.smt2,smtinterpol-2.5-671-g6d0a7c6e,50.167
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_unsat_10.smt2,CVC4-sq-final,0.112738
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_unsat_10.smt2,z3-4.8.8,0.0505881
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_unsat_10.smt2,Yices 2.6.2 for SMTCOMP2020,0.00951896
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_unsat_10.smt2,MathSAT5,0.023851
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_sat_3.smt2,veriT,0.0147109
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_sat_3.smt2,smtinterpol-2.5-671-g6d0a7c6e,0.306788
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_sat_3.smt2,CVC4-sq-final,0.0155919
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_sat_3.smt2,z3-4.8.8,0.033661
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_sat_3.smt2,Yices 2.6.2 for SMTCOMP2020,0.0110229
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_sat_3.smt2,MathSAT5,0.0183931
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_unsat_4.smt2,veriT,4800
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_unsat_4.smt2,smtinterpol-2.5-671-g6d0a7c6e,0.352189
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_unsat_4.smt2,CVC4-sq-final,0.028789
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_unsat_4.smt2,z3-4.8.8,0.034706
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_unsat_4.smt2,Yices 2.6.2 for SMTCOMP2020,0.012881
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_unsat_4.smt2,MathSAT5,0.0195051
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_sat_16.smt2,veriT,4800
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_sat_16.smt2,smtinterpol-2.5-671-g6d0a7c6e,0.413355
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_sat_16.smt2,CVC4-sq-final,0.034688
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_sat_16.smt2,z3-4.8.8,0.0385099
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_sat_16.smt2,Yices 2.6.2 for SMTCOMP2020,0.012782
benchmarks/smt-lib/non-incremental/QF_LIA/prime-cone/prime_cone_sat_16.smt2,MathSAT5,0.0244191
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp6_5vars_3ite_unsat.smt2,veriT,4800
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp6_5vars_3ite_unsat.smt2,smtinterpol-2.5-671-g6d0a7c6e,0.621111
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp6_5vars_3ite_unsat.smt2,CVC4-sq-final,0.0391249
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp6_5vars_3ite_unsat.smt2,z3-4.8.8,903.64
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp6_5vars_3ite_unsat.smt2,Yices 2.6.2 for SMTCOMP2020,0.0138491
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp6_5vars_3ite_unsat.smt2,MathSAT5,0.041751
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp8_7vars_1ite_unsat.smt2,veriT,4800
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp8_7vars_1ite_unsat.smt2,smtinterpol-2.5-671-g6d0a7c6e,0.546074
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp8_7vars_1ite_unsat.smt2,CVC4-sq-final,0.0518291
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp8_7vars_1ite_unsat.smt2,z3-4.8.8,4800
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp8_7vars_1ite_unsat.smt2,Yices 2.6.2 for SMTCOMP2020,0.010907
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp8_7vars_1ite_unsat.smt2,MathSAT5,0.0402251
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp6_9vars_2ite_unsat.smt2,veriT,4800
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp6_9vars_2ite_unsat.smt2,smtinterpol-2.5-671-g6d0a7c6e,0.645308
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp6_9vars_2ite_unsat.smt2,CVC4-sq-final,0.0711529
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp6_9vars_2ite_unsat.smt2,z3-4.8.8,4800
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp6_9vars_2ite_unsat.smt2,Yices 2.6.2 for SMTCOMP2020,0.00990705
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp6_9vars_2ite_unsat.smt2,MathSAT5,0.08913
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp6_9vars_7ite_unsat.smt2,veriT,4800
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp6_9vars_7ite_unsat.smt2,smtinterpol-2.5-671-g6d0a7c6e,37.1431
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp6_9vars_7ite_unsat.smt2,CVC4-sq-final,0.080609
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp6_9vars_7ite_unsat.smt2,z3-4.8.8,4800
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp6_9vars_7ite_unsat.smt2,Yices 2.6.2 for SMTCOMP2020,0.0108169
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp6_9vars_7ite_unsat.smt2,MathSAT5,97.6438
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp6_7vars_2ite_unsat.smt2,veriT,4800
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp6_7vars_2ite_unsat.smt2,smtinterpol-2.5-671-g6d0a7c6e,0.58381
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp6_7vars_2ite_unsat.smt2,CVC4-sq-final,0.053836
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp6_7vars_2ite_unsat.smt2,z3-4.8.8,4800
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp6_7vars_2ite_unsat.smt2,Yices 2.6.2 for SMTCOMP2020,0.0115121
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp6_7vars_2ite_unsat.smt2,MathSAT5,0.0479631
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp10_9vars_6ite_unsat.smt2,veriT,4800
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp10_9vars_6ite_unsat.smt2,smtinterpol-2.5-671-g6d0a7c6e,46.7579
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp10_9vars_6ite_unsat.smt2,CVC4-sq-final,0.0807521
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp10_9vars_6ite_unsat.smt2,z3-4.8.8,4800
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp10_9vars_6ite_unsat.smt2,Yices 2.6.2 for SMTCOMP2020,0.0161099
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp10_9vars_6ite_unsat.smt2,MathSAT5,6.51064
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp12_9vars_5ite_unsat.smt2,veriT,4800
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp12_9vars_5ite_unsat.smt2,smtinterpol-2.5-671-g6d0a7c6e,2.08505
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp12_9vars_5ite_unsat.smt2,CVC4-sq-final,0.0743611
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp12_9vars_5ite_unsat.smt2,z3-4.8.8,4800
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp12_9vars_5ite_unsat.smt2,Yices 2.6.2 for SMTCOMP2020,0.00994095
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp12_9vars_5ite_unsat.smt2,MathSAT5,0.398207
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp16_9vars_6ite_unsat.smt2,veriT,4800
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp16_9vars_6ite_unsat.smt2,smtinterpol-2.5-671-g6d0a7c6e,661.683
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp16_9vars_6ite_unsat.smt2,CVC4-sq-final,0.080492
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp16_9vars_6ite_unsat.smt2,z3-4.8.8,4800
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp16_9vars_6ite_unsat.smt2,Yices 2.6.2 for SMTCOMP2020,0.010615
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp16_9vars_6ite_unsat.smt2,MathSAT5,6.5868
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp16_7vars_3ite_unsat.smt2,veriT,4800
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp16_7vars_3ite_unsat.smt2,smtinterpol-2.5-671-g6d0a7c6e,0.667197
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp16_7vars_3ite_unsat.smt2,CVC4-sq-final,0.0546931
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp16_7vars_3ite_unsat.smt2,z3-4.8.8,4800
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp16_7vars_3ite_unsat.smt2,Yices 2.6.2 for SMTCOMP2020,0.0100689
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp16_7vars_3ite_unsat.smt2,MathSAT5,0.0621821
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp4_8vars_7ite_unsat.smt2,veriT,893.457
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp4_8vars_7ite_unsat.smt2,smtinterpol-2.5-671-g6d0a7c6e,15.0813
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp4_8vars_7ite_unsat.smt2,CVC4-sq-final,0.0689649
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp4_8vars_7ite_unsat.smt2,z3-4.8.8,4800
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp4_8vars_7ite_unsat.smt2,Yices 2.6.2 for SMTCOMP2020,0.0116899
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp4_8vars_7ite_unsat.smt2,MathSAT5,16.6503
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp16_8vars_5ite_unsat.smt2,veriT,4800
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp16_8vars_5ite_unsat.smt2,smtinterpol-2.5-671-g6d0a7c6e,1.56383
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp16_8vars_5ite_unsat.smt2,CVC4-sq-final,0.065223
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp16_8vars_5ite_unsat.smt2,z3-4.8.8,4800
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp16_8vars_5ite_unsat.smt2,Yices 2.6.2 for SMTCOMP2020,0.010578
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp16_8vars_5ite_unsat.smt2,MathSAT5,0.40768
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp14_6vars_3ite_unsat.smt2,veriT,4800
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp14_6vars_3ite_unsat.smt2,smtinterpol-2.5-671-g6d0a7c6e,0.643452
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp14_6vars_3ite_unsat.smt2,CVC4-sq-final,0.04712
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp14_6vars_3ite_unsat.smt2,z3-4.8.8,4800
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp14_6vars_3ite_unsat.smt2,Yices 2.6.2 for SMTCOMP2020,0.0115351
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp14_6vars_3ite_unsat.smt2,MathSAT5,0.049378
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp14_8vars_6ite_unsat.smt2,veriT,4800
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/getoption_user/prp-26-49.smt2,veriT,4800
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp14_8vars_6ite_unsat.smt2,smtinterpol-2.5-671-g6d0a7c6e,7.28947
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp14_8vars_6ite_unsat.smt2,CVC4-sq-final,0.068822
benchmarks/smt-lib/non-incremental/QF_LIA/rings/ring_2exp14_8vars_6ite_unsat.smt2,z3-4.8.8,4800
benchmarks/smt-lib/non-incremental/QF_LIA/nec-smt/large/getoption_user/prp-26-49.smt2,smtinterpol-2.5-671-g6d0a7c6e,75.0173
